transaction_id,is_fraud
tx_45ce8db0_400_7563,1
tx_45ce8db0_410_3059,1
tx_45ce8db0_428_7406,1
tx_45ce8db0_437_5679,1
tx_45ce8db0_441_4334,0
tx_45ce8db0_456_6529,0
tx_45ce8db0_463_4312,1
tx_45ce8db0_470_7644,1
tx_45ce8db0_473_2234,1
tx_45ce8db0_499_3479,1
tx_45ce8db0_505_3805,1
tx_45ce8db0_516_3574,1
tx_45ce8db0_521_4491,1
tx_45ce8db0_522_8624,1
tx_2a35aed4_6_3719,1
tx_2a35aed4_15_7162,0
tx_2a35aed4_21_7087,1
tx_2a35aed4_24_3205,1
tx_2a35aed4_31_1608,0
tx_2a35aed4_32_9571,1
tx_2a35aed4_37_5651,1
tx_2a35aed4_46_7071,0
tx_2a35aed4_47_2003,1
tx_2a35aed4_52_3433,1
tx_2a35aed4_58_4496,1
tx_2a35aed4_61_3817,0
tx_2a35aed4_71_1900,1
tx_2a35aed4_78_3718,1
tx_2a35aed4_90_6315,1
tx_2a35aed4_94_4607,1
tx_2a35aed4_102_9464,1
tx_2a35aed4_105_7722,0
tx_2a35aed4_109_9242,1
tx_2a35aed4_114_8657,1
tx_2a35aed4_121_3385,0
tx_2a35aed4_127_4183,0
tx_2a35aed4_128_8750,1
tx_2a35aed4_148_9678,1
tx_2a35aed4_150_9343,1
tx_2a35aed4_160_2797,0
tx_2a35aed4_162_4742,1
tx_2a35aed4_201_5831,1
tx_2a35aed4_202_4528,1
tx_2a35aed4_222_8880,1
tx_2a35aed4_229_7310,1
tx_f87376f7_16_7330,1
tx_f87376f7_28_2008,1
tx_f87376f7_29_9465,0
tx_f87376f7_35_4103,0
tx_f87376f7_40_8047,1
tx_f87376f7_58_6175,1
tx_f87376f7_64_2220,1
tx_f87376f7_65_4288,1
tx_f87376f7_69_7965,1
tx_f87376f7_82_6733,1
tx_f87376f7_95_9415,1
tx_f87376f7_98_5696,1
tx_f87376f7_108_7942,1
tx_f87376f7_119_9110,1
tx_f87376f7_123_9239,1
tx_f87376f7_142_7408,1
tx_f87376f7_150_9206,1
tx_f87376f7_152_1092,1
tx_f87376f7_157_4732,1
tx_f87376f7_185_7660,0
tx_f87376f7_190_5236,1
tx_f87376f7_197_1038,1
tx_f87376f7_233_8777,0
tx_f87376f7_254_3565,1
tx_f87376f7_261_5378,1
tx_f87376f7_273_7534,1
tx_f87376f7_276_5368,1
tx_f87376f7_283_2025,0
tx_f87376f7_297_3002,1
tx_f87376f7_318_4533,1
tx_f87376f7_331_1000,1
tx_f87376f7_343_9546,1
tx_f87376f7_353_6974,0
tx_f87376f7_371_9448,0
tx_f87376f7_372_8427,0
tx_f87376f7_392_4103,0
tx_f87376f7_398_5605,1
tx_f87376f7_404_1414,1
tx_f87376f7_407_4622,1
tx_f87376f7_408_2226,1
tx_f87376f7_431_2226,1
tx_f87376f7_443_9893,1
tx_f87376f7_451_4566,1
tx_f87376f7_455_4569,1
tx_f87376f7_456_3590,1
tx_f87376f7_472_9700,1
tx_f87376f7_483_3874,1
tx_f87376f7_488_2809,1
tx_f87376f7_490_4449,0
tx_f87376f7_515_6986,1
tx_f87376f7_517_9406,1
tx_f87376f7_522_7030,0
tx_c516272e_16_3127,1
tx_c516272e_36_9618,1
tx_c516272e_50_2280,0
tx_c516272e_79_3559,1
tx_c516272e_89_2412,1
tx_c516272e_102_1029,1
tx_c516272e_114_1552,1
tx_c516272e_116_5227,1
tx_c516272e_122_9204,0
tx_c516272e_124_5262,1
tx_c516272e_127_1053,1
tx_c516272e_145_7388,1
tx_c516272e_146_8374,0
tx_c516272e_148_9898,1
tx_c516272e_155_2764,0
tx_c516272e_168_1691,1
tx_c516272e_170_7838,1
tx_c516272e_174_6093,0
tx_c516272e_177_5552,1
tx_c516272e_178_8048,1
tx_c516272e_179_8313,1
tx_c516272e_180_3334,1
tx_c516272e_184_3716,1
tx_c516272e_193_8075,0
tx_c516272e_201_9681,1
tx_c516272e_210_1296,1
tx_c516272e_215_1588,1
tx_c516272e_224_8508,1
tx_c516272e_225_4342,0
tx_c516272e_245_8151,1
tx_c516272e_248_8250,1
tx_c516272e_261_5212,0
tx_c516272e_270_1435,1
tx_c516272e_285_9219,1
tx_c516272e_291_2137,1
tx_c516272e_294_7489,0
tx_c516272e_298_9076,1
tx_d020f578_4_4792,1
tx_d020f578_5_4170,1
tx_d020f578_12_1836,1
tx_d020f578_18_6885,1
tx_d020f578_31_9633,1
tx_d020f578_38_7241,1
tx_d020f578_49_2547,1
tx_d020f578_51_1289,1
tx_d020f578_57_8592,1
tx_d020f578_79_3650,1
tx_d020f578_99_1219,1
tx_d020f578_100_7118,1
tx_d020f578_131_5877,1
tx_d020f578_141_2585,1
tx_d020f578_143_8229,1
tx_d020f578_147_8162,1
tx_d020f578_160_3735,1
tx_d020f578_166_9314,1
tx_d020f578_206_5309,0
tx_d020f578_210_1753,1
tx_d020f578_211_3503,1
tx_d020f578_231_3508,1
tx_d020f578_253_4244,1
tx_d020f578_257_4703,0
tx_d020f578_275_6522,0
tx_d020f578_277_2357,1
tx_d020f578_288_2961,1
tx_d020f578_290_1427,0
tx_d020f578_298_3594,0
tx_d020f578_302_1910,1
tx_d020f578_303_1572,1
tx_d020f578_315_6267,1
tx_d020f578_317_8939,1
tx_d020f578_339_1422,1
tx_d020f578_353_6917,1
tx_d020f578_356_2474,1
tx_d020f578_364_1720,1
tx_d020f578_367_7018,1
tx_d020f578_368_2288,1
tx_d020f578_375_5652,0
tx_d020f578_382_8328,1
tx_d020f578_394_5258,0
tx_5808e92c_4_2778,1
tx_5808e92c_24_8846,1
tx_5808e92c_26_7240,1
tx_5808e92c_36_1922,1
tx_5808e92c_37_4944,1
tx_5808e92c_39_6720,1
tx_5808e92c_62_3963,1
tx_5808e92c_82_9218,1
tx_5808e92c_89_6000,0
tx_5808e92c_93_5777,0
tx_5808e92c_96_9425,0
tx_5808e92c_97_7329,1
tx_5808e92c_117_5735,1
tx_5808e92c_119_2104,1
tx_5808e92c_120_5431,1
tx_5808e92c_121_4070,1
tx_5808e92c_124_1021,1
tx_5808e92c_133_2293,1
tx_5808e92c_136_5929,1
tx_5808e92c_137_6184,1
tx_5808e92c_150_8296,0
tx_5808e92c_151_2869,1
tx_5808e92c_169_9757,1
tx_5808e92c_180_1211,0
tx_5808e92c_188_8525,1
tx_5808e92c_191_2401,1
tx_5808e92c_203_1611,1
tx_5808e92c_210_4156,1
tx_5808e92c_211_7166,1
tx_5808e92c_223_8813,1
tx_5808e92c_229_7611,0
tx_5808e92c_248_5016,1
tx_5808e92c_255_9694,0
tx_5808e92c_263_8884,1
tx_5808e92c_265_2580,1
tx_5808e92c_275_1379,1
tx_5808e92c_278_7374,1
tx_5808e92c_284_4658,1
tx_5808e92c_292_2287,0
tx_5808e92c_294_9983,0
tx_5808e92c_302_3772,0
tx_5808e92c_330_4558,1
tx_5808e92c_331_1223,1
tx_5808e92c_336_7512,1
tx_5808e92c_347_4839,0
tx_5808e92c_348_1081,1
tx_5808e92c_349_2065,0
tx_5808e92c_358_8977,0
tx_5808e92c_376_4804,1
tx_5808e92c_379_4853,1
tx_5808e92c_380_4769,1
tx_5808e92c_388_4174,1
tx_5808e92c_401_5443,0
tx_5808e92c_408_9456,1
tx_5808e92c_409_8792,1
tx_5808e92c_410_7713,0
tx_5808e92c_413_2134,1
tx_5808e92c_420_6687,0
tx_5808e92c_434_4846,1
tx_5808e92c_437_4917,1
tx_5808e92c_438_3220,1
tx_5808e92c_463_9917,1
tx_5808e92c_469_7198,1
tx_5808e92c_475_1068,1
tx_5808e92c_477_5192,0
tx_5808e92c_478_7095,0
tx_5808e92c_495_5160,1
tx_5808e92c_500_8827,1
tx_5808e92c_502_4028,1
tx_5808e92c_524_3611,1
tx_5808e92c_539_6384,1
tx_5808e92c_541_3375,1
tx_5808e92c_542_9386,1
tx_5808e92c_545_3390,1
tx_5808e92c_546_4742,0
tx_5808e92c_549_2456,0
tx_c70eb5ae_11_1525,1
tx_c70eb5ae_12_4610,0
tx_c70eb5ae_29_6432,1
tx_c70eb5ae_31_1005,0
tx_c70eb5ae_45_5911,0
tx_c70eb5ae_59_3228,0
tx_c70eb5ae_60_5668,1
tx_c70eb5ae_78_9553,1
tx_c70eb5ae_88_4399,1
tx_c70eb5ae_89_1068,1
tx_c70eb5ae_95_3021,0
tx_c70eb5ae_96_9743,1
tx_c70eb5ae_106_6220,0
tx_c70eb5ae_110_1992,0
tx_c70eb5ae_115_6009,1
tx_c70eb5ae_125_9644,1
tx_c70eb5ae_135_9260,0
tx_c70eb5ae_141_3094,1
tx_c70eb5ae_155_8931,1
tx_c70eb5ae_159_8959,1
tx_c70eb5ae_160_5648,1
tx_c70eb5ae_162_9201,1
tx_c70eb5ae_174_4852,1
tx_c70eb5ae_186_3985,1
tx_c70eb5ae_199_6921,1
tx_c70eb5ae_209_6106,1
tx_c70eb5ae_212_3764,1
tx_c70eb5ae_213_8351,0
tx_c70eb5ae_217_6536,1
tx_c70eb5ae_219_3160,1
tx_c70eb5ae_237_7546,1
tx_c70eb5ae_238_5941,1
tx_c70eb5ae_240_6240,1
tx_c70eb5ae_244_7491,0
tx_c70eb5ae_247_9996,0
tx_c70eb5ae_248_7589,1
tx_c70eb5ae_249_5484,1
tx_c70eb5ae_250_3161,1
tx_c70eb5ae_253_5299,1
tx_c70eb5ae_271_1183,1
tx_c70eb5ae_274_7710,0
tx_c70eb5ae_286_1703,1
tx_c70eb5ae_291_6750,0
tx_c70eb5ae_296_7195,1
tx_c70eb5ae_310_4147,1
tx_c70eb5ae_319_2740,1
tx_c70eb5ae_327_5994,1
tx_c70eb5ae_335_2095,1
tx_c70eb5ae_339_2736,1
tx_c70eb5ae_359_4397,1
tx_c70eb5ae_361_7351,1
tx_c70eb5ae_376_4035,1
tx_c70eb5ae_377_8860,1
tx_c70eb5ae_383_3015,1
tx_c70eb5ae_397_8380,0
tx_c70eb5ae_412_2760,1
tx_c70eb5ae_422_3889,1
tx_c70eb5ae_423_9354,1
tx_c70eb5ae_429_7549,1
tx_c70eb5ae_460_8666,1
tx_c70eb5ae_461_9096,1
tx_c70eb5ae_482_6435,1
tx_4c305201_29_1884,0
tx_4c305201_38_1553,1
tx_4c305201_46_8694,1
tx_4c305201_71_6783,1
tx_4c305201_87_4178,1
tx_4c305201_91_4959,1
tx_4c305201_101_1455,0
tx_4c305201_113_4332,1
tx_4c305201_119_1960,1
tx_4c305201_122_9206,0
tx_4c305201_135_6403,1
tx_4c305201_137_5336,1
tx_4c305201_142_8531,1
tx_4c305201_161_1082,0
tx_4c305201_163_6537,1
tx_4c305201_166_6934,1
tx_4c305201_168_2258,1
tx_4c305201_188_3244,1
tx_4c305201_192_2683,1
tx_4c305201_195_7468,0
tx_4c305201_209_7012,0
tx_4c305201_216_2055,1
tx_4c305201_217_6272,1
tx_4c305201_235_5755,1
tx_4c305201_237_5283,1
tx_4c305201_240_1649,1
tx_4c305201_268_3165,1
tx_4c305201_269_8502,1
tx_4c305201_276_7468,1
tx_4c305201_277_4731,1
tx_142da68f_0_1430,0
tx_142da68f_10_3908,1
tx_142da68f_16_5471,1
tx_142da68f_39_4292,1
tx_142da68f_50_3708,1
tx_142da68f_51_4360,0
tx_142da68f_57_6090,1
tx_142da68f_60_4018,0
tx_142da68f_61_1981,1
tx_142da68f_65_6884,1
tx_142da68f_82_1094,1
tx_142da68f_85_7396,0
tx_142da68f_99_1854,1
tx_142da68f_108_8682,0
tx_142da68f_121_9849,1
tx_142da68f_127_4613,0
tx_142da68f_129_8372,1
tx_142da68f_130_3784,1
tx_142da68f_133_4290,0
tx_142da68f_134_6085,1
tx_142da68f_140_5990,1
tx_142da68f_170_4184,0
tx_142da68f_173_3066,1
tx_142da68f_187_2166,1
tx_142da68f_197_3980,1
tx_142da68f_203_3998,1
tx_142da68f_208_2087,1
tx_142da68f_210_8642,0
tx_142da68f_212_9039,1
tx_142da68f_216_1687,1
tx_142da68f_221_2155,1
tx_142da68f_225_2720,1
tx_142da68f_242_7587,1
tx_142da68f_268_3370,1
tx_142da68f_273_6860,1
tx_142da68f_279_4623,1
tx_142da68f_282_3478,0
tx_142da68f_285_8713,1
tx_142da68f_296_4498,0
tx_f82a4b8e_0_3478,1
tx_f82a4b8e_23_9805,1
tx_f82a4b8e_32_3701,0
tx_f82a4b8e_34_9988,1
tx_f82a4b8e_41_3740,1
tx_f82a4b8e_43_9038,0
tx_f82a4b8e_47_6598,0
tx_f82a4b8e_55_7049,1
tx_f82a4b8e_59_5011,1
tx_f82a4b8e_66_9083,1
tx_f82a4b8e_85_2867,1
tx_f82a4b8e_93_3896,1
tx_f82a4b8e_105_6328,1
tx_f82a4b8e_108_8441,1
tx_f82a4b8e_113_1441,1
tx_f82a4b8e_115_4924,1
tx_f82a4b8e_120_7196,0
tx_f82a4b8e_138_7780,1
tx_f82a4b8e_151_4939,1
tx_f82a4b8e_171_6236,1
tx_f82a4b8e_177_9594,0
tx_f82a4b8e_188_4035,1
tx_f82a4b8e_189_6664,1
tx_f82a4b8e_191_9814,0
tx_f82a4b8e_194_3556,1
tx_f82a4b8e_197_3566,0
tx_f82a4b8e_201_1480,1
tx_f82a4b8e_209_2794,1
tx_f82a4b8e_223_5298,1
tx_f82a4b8e_231_8472,1
tx_f82a4b8e_246_3800,1
tx_f82a4b8e_250_5901,1
tx_f82a4b8e_256_7024,0
tx_f82a4b8e_258_8528,1
tx_f82a4b8e_290_2879,1
tx_f82a4b8e_295_6508,0
tx_f82a4b8e_301_2779,0
tx_f82a4b8e_322_3778,1
tx_f82a4b8e_323_6058,1
tx_f82a4b8e_329_7481,1
tx_f82a4b8e_332_7578,1
tx_f82a4b8e_340_6395,1
tx_f82a4b8e_346_1823,1
tx_f82a4b8e_349_3028,1
tx_f82a4b8e_361_1302,1
tx_f82a4b8e_363_6336,1
tx_f82a4b8e_370_4758,1
tx_2e310830_12_3112,1
tx_2e310830_17_9609,1
tx_2e310830_45_3829,1
tx_2e310830_53_9853,1
tx_2e310830_84_8119,0
tx_2e310830_108_9013,1
tx_2e310830_114_2691,0
tx_2e310830_117_6534,0
tx_2e310830_118_9741,0
tx_2e310830_119_2075,1
tx_2e310830_121_7923,0
tx_2e310830_134_5715,1
tx_2e310830_150_5611,0
tx_2e310830_162_9161,1
tx_2e310830_177_8864,0
tx_2e310830_198_5892,1
tx_2e310830_202_5123,1
tx_2e310830_207_3169,1
tx_2e310830_215_6622,1
tx_2e310830_217_9702,1
tx_2e310830_220_9337,1
tx_2e310830_228_4638,1
tx_2e310830_230_7280,1
tx_2e310830_232_8241,1
tx_2e310830_237_8667,1
tx_2e310830_241_2111,0
tx_2e310830_242_5477,1
tx_2e310830_244_8693,1
tx_2e310830_250_3463,0
tx_2e310830_252_9791,1
tx_2e310830_260_9467,1
tx_2e310830_262_5028,0
tx_2e310830_263_8006,0
tx_2e310830_271_8483,0
tx_2e310830_281_1301,1
tx_2e310830_284_2100,1
tx_2e310830_305_6035,1
tx_2e310830_318_9918,1
tx_2e310830_327_7577,1
tx_2e310830_328_9463,1
tx_2e310830_334_9252,0
tx_2e310830_341_4449,1
tx_2e310830_351_5484,1
tx_2e310830_352_6379,0
tx_2e310830_358_9684,1
tx_2e310830_367_3891,1
tx_2e310830_375_2034,1
tx_2e310830_376_1342,1
tx_2e310830_412_3188,1
tx_2e310830_455_8073,1
tx_2e310830_465_1870,1
tx_2e310830_472_4779,1
tx_2e310830_485_4427,1
tx_2e310830_498_4427,0
tx_2e310830_522_1601,1
tx_2e310830_535_9556,1
tx_2e310830_539_9604,1
tx_2e310830_549_8318,1
tx_2e310830_550_7622,1
tx_2e310830_557_8017,1
tx_2e310830_563_2742,1
tx_2e310830_595_5565,1
tx_20884505_0_7990,1
tx_20884505_15_6763,1
tx_20884505_22_7051,0
tx_20884505_36_2100,1
tx_20884505_39_4169,0
tx_20884505_46_4905,1
tx_20884505_57_7322,1
tx_20884505_67_1472,1
tx_20884505_75_7207,0
tx_20884505_76_3638,0
tx_20884505_78_6582,1
tx_20884505_89_9354,0
tx_20884505_92_7036,1
tx_20884505_94_9910,1
tx_20884505_100_4774,1
tx_20884505_115_4215,1
tx_20884505_120_5823,1
tx_20884505_137_9998,0
tx_20884505_147_9097,1
tx_20884505_158_8480,1
tx_20884505_161_5422,1
tx_20884505_174_9130,0
tx_20884505_175_8385,1
tx_20884505_177_8586,1
tx_20884505_187_9993,1
tx_20884505_189_3437,1
tx_20884505_205_6141,0
tx_20884505_210_3819,1
tx_20884505_217_7795,0
tx_20884505_225_7686,1
tx_20884505_239_2157,1
tx_20884505_248_8732,1
tx_20884505_249_2778,1
tx_20884505_252_7512,1
tx_20884505_253_7986,1
tx_20884505_268_4383,1
tx_20884505_278_6476,0
tx_20884505_284_1655,1
tx_20884505_287_2315,0
tx_20884505_289_5928,1
tx_20884505_302_6695,1
tx_20884505_324_5038,1
tx_20884505_331_7395,1
tx_20884505_335_7327,1
tx_20884505_372_9456,1
tx_20884505_384_5561,1
tx_20884505_386_2995,1
tx_20884505_389_9513,1
tx_20884505_398_4806,0
tx_20884505_399_2486,1
tx_20884505_405_7985,1
tx_20884505_414_2254,1
tx_20884505_449_1456,1
tx_20884505_450_1941,1
tx_20884505_454_5662,1
tx_20884505_456_9951,0
tx_66319ebe_0_6885,1
tx_66319ebe_14_1038,1
tx_66319ebe_22_9584,1
tx_66319ebe_26_8101,0
tx_66319ebe_31_2818,1
tx_66319ebe_35_2261,1
tx_66319ebe_39_3012,1
tx_66319ebe_43_2770,1
tx_66319ebe_45_8047,0
tx_66319ebe_46_3000,1
tx_66319ebe_51_9864,1
tx_66319ebe_53_1461,1
tx_66319ebe_54_6896,1
tx_66319ebe_59_6542,1
tx_66319ebe_72_2014,0
tx_66319ebe_78_9664,1
tx_66319ebe_80_3072,1
tx_66319ebe_84_4138,0
tx_66319ebe_100_8304,1
tx_66319ebe_114_4396,1
tx_66319ebe_117_9707,1
tx_66319ebe_120_8691,1
tx_66319ebe_126_8870,1
tx_66319ebe_127_9317,1
tx_66319ebe_128_1666,1
tx_66319ebe_134_9954,1
tx_66319ebe_143_2341,1
tx_66319ebe_152_8722,1
tx_66319ebe_157_2904,1
tx_66319ebe_163_3483,1
tx_66319ebe_166_9940,1
tx_66319ebe_185_1892,1
tx_66319ebe_189_4717,1
tx_66319ebe_224_6885,1
tx_66319ebe_235_7171,1
tx_66319ebe_238_4506,0
tx_66319ebe_261_6101,1
tx_66319ebe_267_2830,1
tx_66319ebe_274_9046,0
tx_66319ebe_284_1184,1
tx_66319ebe_286_3263,0
tx_66319ebe_296_8911,0
tx_66319ebe_299_9038,1
tx_66319ebe_327_8269,1
tx_66319ebe_329_4605,1
tx_66319ebe_330_8340,1
tx_66319ebe_340_3316,1
tx_7665d9b0_11_1138,1
tx_7665d9b0_17_2629,1
tx_7665d9b0_30_8363,1
tx_7665d9b0_37_5521,1
tx_7665d9b0_40_1677,1
tx_7665d9b0_42_5215,1
tx_7665d9b0_60_4881,1
tx_7665d9b0_67_4883,0
tx_7665d9b0_73_3211,1
tx_7665d9b0_81_1024,0
tx_7665d9b0_111_7176,1
tx_7665d9b0_118_3077,1
tx_7665d9b0_120_1723,1
tx_7665d9b0_124_3810,1
tx_7665d9b0_129_1090,1
tx_7665d9b0_131_6662,0
tx_7665d9b0_152_8761,1
tx_7665d9b0_155_9243,1
tx_7665d9b0_157_4957,1
tx_7665d9b0_161_9792,1
tx_7665d9b0_176_2326,1
tx_7665d9b0_177_1743,1
tx_7665d9b0_178_2449,0
tx_7665d9b0_179_6973,0
tx_7665d9b0_182_7456,1
tx_7665d9b0_185_5201,1
tx_7665d9b0_194_9012,1
tx_7665d9b0_208_4459,0
tx_7665d9b0_214_3098,1
tx_7665d9b0_233_5560,0
tx_7665d9b0_234_1705,1
tx_7665d9b0_245_7434,1
tx_7665d9b0_255_3859,1
tx_7665d9b0_257_7393,1
tx_7665d9b0_266_7501,1
tx_7665d9b0_279_3546,1
tx_1d47c103_4_4792,1
tx_1d47c103_5_4170,1
tx_1d47c103_12_1836,1
tx_1d47c103_18_6885,1
tx_1d47c103_31_9633,1
tx_1d47c103_38_7241,1
tx_1d47c103_49_2547,1
tx_1d47c103_51_1289,1
tx_1d47c103_57_8592,1
tx_1d47c103_79_3650,1
tx_1d47c103_99_1219,1
tx_1d47c103_100_7118,1
tx_1d47c103_131_5877,1
tx_1d47c103_141_2585,1
tx_1d47c103_143_8229,1
tx_1d47c103_147_8162,1
tx_1d47c103_160_3735,1
tx_1d47c103_166_9314,1
tx_1d47c103_206_5309,0
tx_1d47c103_210_1753,1
tx_1d47c103_211_3503,1
tx_1d47c103_231_3508,1
tx_1d47c103_253_4244,1
tx_1d47c103_257_4703,0
tx_1d47c103_275_6522,0
tx_1d47c103_277_2357,1
tx_1d47c103_288_2961,1
tx_1d47c103_290_1427,0
tx_1d47c103_298_3594,0
tx_1d47c103_302_1910,1
tx_1d47c103_303_1572,1
tx_1d47c103_315_6267,1
tx_1d47c103_317_8939,1
tx_1d47c103_339_1422,1
tx_1d47c103_353_6917,1
tx_1d47c103_356_2474,1
tx_1d47c103_364_1720,1
tx_1d47c103_367_7018,1
tx_1d47c103_368_2288,1
tx_1d47c103_375_5652,0
tx_1d47c103_382_8328,1
tx_1d47c103_394_5258,0
tx_48a38000_11_7989,1
tx_48a38000_26_3293,0
tx_48a38000_27_2029,1
tx_48a38000_31_8705,1
tx_48a38000_37_6115,1
tx_48a38000_38_3304,1
tx_48a38000_64_2889,0
tx_48a38000_65_9616,1
tx_48a38000_66_6579,1
tx_48a38000_69_7541,1
tx_48a38000_71_9708,1
tx_48a38000_81_4631,1
tx_48a38000_105_2477,1
tx_48a38000_110_7102,1
tx_48a38000_137_2651,1
tx_48a38000_140_3588,1
tx_48a38000_144_1127,1
tx_48a38000_149_1113,0
tx_48a38000_162_1380,1
tx_48a38000_167_1701,1
tx_48a38000_168_7964,1
tx_48a38000_171_4573,1
tx_48a38000_172_8955,1
tx_48a38000_205_7524,1
tx_48a38000_211_5584,1
tx_48a38000_213_8795,1
tx_48a38000_221_6832,1
tx_48a38000_230_3971,1
tx_48a38000_253_7078,0
tx_48a38000_260_5243,1
tx_48a38000_291_1602,1
tx_48a38000_295_7607,0
tx_48a38000_296_2901,1
tx_48a38000_302_8667,1
tx_48a38000_309_7571,1
tx_48a38000_318_4157,1
tx_48a38000_331_3942,0
tx_48a38000_365_6215,1
tx_48a38000_367_1113,1
tx_48a38000_369_9521,1
tx_48a38000_379_8413,1
tx_48a38000_380_4362,1
tx_48a38000_396_2346,1
tx_48a38000_415_2300,1
tx_48a38000_419_6057,0
tx_48a38000_420_7289,1
tx_48a38000_447_5274,1
tx_48a38000_449_7298,1
tx_48a38000_450_7195,1
tx_48a38000_451_8212,1
tx_48a38000_452_4886,1
tx_48a38000_467_8425,1
tx_48a38000_477_6001,1
tx_48a38000_484_7992,0
tx_48a38000_489_9599,0
tx_48a38000_490_1901,1
tx_48a38000_502_2997,1
tx_48a38000_504_9663,1
tx_48a38000_512_8912,0
tx_48a38000_516_2540,1
tx_48a38000_522_2318,1
tx_48a38000_538_7283,1
tx_48a38000_539_7918,1
tx_48a38000_566_2970,1
tx_235ea990_12_5952,0
tx_235ea990_15_2425,0
tx_235ea990_20_1372,1
tx_235ea990_21_5358,1
tx_235ea990_38_8178,1
tx_235ea990_42_2351,1
tx_235ea990_47_9953,0
tx_235ea990_51_1474,1
tx_235ea990_52_5491,1
tx_235ea990_53_2696,1
tx_235ea990_55_3400,1
tx_235ea990_59_7000,1
tx_235ea990_71_2404,1
tx_235ea990_90_5950,1
tx_235ea990_111_4979,1
tx_235ea990_121_2104,1
tx_235ea990_122_3647,1
tx_235ea990_143_6605,1
tx_235ea990_144_3214,0
tx_235ea990_148_2767,1
tx_235ea990_170_4531,1
tx_235ea990_171_3615,1
tx_235ea990_205_1854,1
tx_235ea990_221_7165,1
tx_235ea990_241_7553,1
tx_235ea990_258_3995,1
tx_235ea990_263_2272,1
tx_235ea990_272_9085,1
tx_235ea990_275_7133,1
tx_235ea990_276_7242,0
tx_235ea990_278_5352,1
tx_235ea990_279_3093,1
tx_235ea990_284_3543,1
tx_235ea990_285_3858,1
tx_235ea990_288_3442,1
tx_235ea990_327_8711,0
tx_235ea990_330_8013,1
tx_235ea990_334_5648,1
tx_235ea990_354_4466,0
tx_235ea990_375_9918,1
tx_235ea990_384_3390,0
tx_235ea990_405_1148,1
tx_235ea990_411_3203,1
tx_235ea990_413_9653,0
tx_235ea990_415_3586,1
tx_235ea990_420_5025,1
tx_235ea990_431_8515,1
tx_235ea990_433_8122,1
tx_235ea990_435_9267,1
tx_4918a7d7_5_9216,1
tx_4918a7d7_15_1109,1
tx_4918a7d7_16_5109,1
tx_4918a7d7_18_6542,1
tx_4918a7d7_21_5933,0
tx_4918a7d7_36_2295,1
tx_4918a7d7_41_8652,1
tx_4918a7d7_42_1777,1
tx_4918a7d7_48_9862,1
tx_4918a7d7_53_2275,1
tx_4918a7d7_54_3438,1
tx_4918a7d7_58_5223,1
tx_4918a7d7_78_8557,1
tx_4918a7d7_80_6266,0
tx_4918a7d7_87_4458,1
tx_4918a7d7_96_4506,1
tx_4918a7d7_97_5634,1
tx_4918a7d7_107_3026,0
tx_4918a7d7_121_4949,1
tx_4918a7d7_129_9713,1
tx_4918a7d7_133_7512,1
tx_4918a7d7_145_8608,1
tx_4918a7d7_146_5818,1
tx_4918a7d7_151_7039,1
tx_4918a7d7_156_1569,1
tx_4918a7d7_165_8074,1
tx_4918a7d7_168_8656,0
tx_4918a7d7_169_3822,1
tx_4918a7d7_186_9911,1
tx_4918a7d7_199_1006,1
tx_4918a7d7_204_9597,1
tx_4918a7d7_205_7067,1
tx_02949ae5_3_3542,0
tx_02949ae5_11_2781,1
tx_02949ae5_21_3105,1
tx_02949ae5_43_2633,1
tx_02949ae5_55_2432,1
tx_02949ae5_57_3538,1
tx_02949ae5_71_1171,0
tx_02949ae5_76_4559,0
tx_02949ae5_89_1483,1
tx_02949ae5_115_8402,1
tx_02949ae5_118_7607,1
tx_02949ae5_125_6893,1
tx_02949ae5_139_2886,1
tx_02949ae5_144_4022,0
tx_02949ae5_150_6370,0
tx_02949ae5_156_2244,1
tx_02949ae5_159_7895,1
tx_02949ae5_166_3315,0
tx_02949ae5_176_2586,1
tx_02949ae5_178_2707,1
tx_02949ae5_180_9037,1
tx_02949ae5_187_6912,1
tx_02949ae5_202_6839,1
tx_02949ae5_207_3582,1
tx_02949ae5_215_6644,1
tx_02949ae5_238_8588,0
tx_02949ae5_247_3776,1
tx_02949ae5_261_8740,0
tx_02949ae5_262_1653,1
tx_f1f1c92c_11_6415,1
tx_f1f1c92c_25_4444,1
tx_f1f1c92c_30_7332,0
tx_f1f1c92c_40_9296,1
tx_f1f1c92c_42_2997,1
tx_f1f1c92c_56_5202,1
tx_f1f1c92c_61_3648,1
tx_f1f1c92c_62_1778,1
tx_f1f1c92c_69_1659,0
tx_f1f1c92c_73_7882,0
tx_f1f1c92c_84_7938,1
tx_f1f1c92c_85_9427,1
tx_f1f1c92c_95_6898,0
tx_f1f1c92c_100_3975,1
tx_f1f1c92c_105_8278,1
tx_f1f1c92c_106_1376,1
tx_f1f1c92c_110_8915,1
tx_f1f1c92c_121_1848,0
tx_f1f1c92c_122_9667,1
tx_f1f1c92c_130_8593,1
tx_f1f1c92c_132_3318,1
tx_f1f1c92c_139_2636,1
tx_f1f1c92c_145_6379,1
tx_f1f1c92c_165_1166,0
tx_f1f1c92c_168_2252,1
tx_f1f1c92c_173_3226,1
tx_f1f1c92c_176_1675,1
tx_f1f1c92c_212_2634,1
tx_f1f1c92c_222_2269,1
tx_f1f1c92c_237_8573,1
